source,target,value
4326,1800019214,13
4326,1800022096,13
4327,1800037822,13
4327,1800076081,13
4327,1800361191,13
4327,1800041299,13
4327,1800256716,13
4328,1807579301,13
4328,1800350465,13
4328,1800182038,13
4328,1800021319,13
4328,1807812137,13
4329,1800024275,13
4329,1804383678,13
4329,1808409320,13
4329,1800350475,13
4329,1800026459,13
4330,1800096752,13
4330,1800217371,13
4330,1800105827,13
4330,1800018964,13
4330,1808406642,13
4331,1800205324,13
4331,1800037537,13
4331,1800229767,13
4331,1800350465,13
4331,1804149275,13
4332,1800057265,13
4332,1800228066,13
4332,1800120902,13
4332,1807579301,13
4332,1800113164,13
4333,1808485924,13
4333,1800182293,13
4333,1802814933,13
4333,1804383571,13
4333,1800118316,13
4334,1800019304,13
4334,1800024381,13
4334,1800019214,13
4334,1800115893,13
4334,1800026459,13
4335,1804383744,13
4335,1800026459,13
4335,1807426893,13
4335,1800021319,13
4335,1804408964,13
4336,1800103041,13
4336,1800040961,13
4336,1800340378,13
4336,1800075073,13
4336,1808491050,13
4337,1804578215,13
4337,1800108522,13
4337,1800361191,13
4337,1800182364,13
4337,1802814933,13
4338,1800265209,13
4338,1800361191,13
4338,1800245313,13
4338,1800244920,13
4338,1802814933,13
4339,1800112611,13
4339,1808419749,13
4339,1800018964,13
4339,1800105827,13
4339,1800228066,13
4340,1800064266,13
4340,1800025632,13
4340,1804090599,13
4340,0,13
4340,1808434256,13
4341,1800340802,13
4341,1800060604,13
4341,1800070133,13
4341,1800025551,13
4341,1800205324,13
4342,1800043163,13
4342,1800234527,13
4342,1800018964,13
4342,1802821765,13
4342,1808404010,13
4343,1800018964,13
4343,1807812168,13
4343,1800223031,13
4343,1800350475,13
4343,1800020102,13
4344,1800179562,13
4344,1807657195,13
4344,1807645163,13
4344,1804358017,13
4344,1800182038,13
4345,1808419749,13
4345,1800223031,13
4345,1800024141,13
4345,1800228066,13
4345,1800026443,13
4346,1804329632,13
4346,1800353749,13
4346,1800043163,13
4346,1800022106,13
4346,1800019304,13
4347,1808403751,13
4347,1800245898,13
4347,1808403703,13
4347,1800183219,13
4347,1808490443,13
4348,1808478445,13
4348,1800019665,13
4348,1807793661,13
4348,1800025371,13
4348,1800228066,13
4349,1800116994,13
4349,1804383671,13
4349,1800235870,13
4349,1800026459,13
4349,1800223031,13
4350,1800100636,13
4350,1800228066,13
4350,1800018964,13
4350,1807812168,13
4350,1800245829,13
4351,1800043163,13
4351,1800025371,13
4351,1804713420,13
4351,1800022145,13
4351,1800228066,13
4352,1808405164,13
4352,1808405048,13
4352,1800043163,13
4352,1804770389,13
4352,1800099342,13
4353,1800057265,13
4353,1800223031,13
4353,1800070006,13
4353,1800120902,13
4353,1807579301,13
4354,1800182207,13
4354,1807579301,13
4354,1804383671,13
4354,1800021319,13
4354,1800120902,13
4355,1800057265,13
4355,1800110769,13
4355,1800317443,13
4355,1804383571,13
4355,1800179562,13
4356,1800024141,13
4356,1800019257,13
4356,1800136657,13
4356,1800353749,13
4356,1800128578,13
4357,1800048875,13
4357,1800109653,13
4357,1804133346,13
4357,1807816352,13
4357,1808405164,13
4358,1807812168,13
4358,1804361448,13
4358,1800245898,13
4358,1807438560,13
4358,1802761123,13
4359,1800035407,13
4359,1800049701,13
4359,1807776067,13
4359,1800022089,13
4359,1800469481,13
4360,1800105199,13
4360,1800019304,13
4360,1804170974,13
4360,1800105827,13
4360,1800023786,13
4361,1800354795,13
4361,1802834401,13
4361,1808403751,13
4361,1808467432,13
4361,1800233344,13
4362,1800353825,13
4362,1800340927,13
4362,1807426893,13
4362,1808405164,13
4362,1804329632,13
4363,1800022386,13
4363,1800134432,13
4363,1800195659,13
4363,1800103151,13
4363,1800128562,13
4364,1800048758,13
4364,1800117946,13
4364,1800106472,13
4364,1800074275,13
4364,1800082011,13
4365,1804318786,13
4365,1800019337,13
4365,1803242457,13
4365,1804329549,13
4365,1800353825,13
4366,1800019337,13
4366,1800020133,13
4366,1804476872,13
4366,1800071079,13
4366,1807645166,13
4367,1803248906,13
4367,1800019151,13
4367,1800020345,13
4367,1807600137,13
4367,1800223031,13
4368,1807426893,13
4368,1800021339,13
4368,1800248377,13
4368,1800021319,13
4368,1807426886,13
4369,1800128578,13
4369,1800107656,13
4369,1800353749,13
4369,1800228066,13
4369,1800023777,13
4370,1800233344,13
4370,1800064784,13
4370,1804361439,13
4370,1807812137,13
4370,1800350465,13
4371,1800024141,13
4371,1802834401,13
4371,1800353749,13
4371,1800025551,13
4371,1804329632,13
4372,1808438656,13
4372,1800072405,13
4372,1800350475,13
4372,1807426886,13
4372,1800026459,13
4373,1800020345,13
4373,1808419305,13
4373,1800018999,13
4373,1800340322,13
4373,1800018916,13
4374,1800020981,13
4374,1804019318,13
4374,1800019244,13
4374,1800022089,13
4374,1802834401,13
4375,1807566956,13
4375,1800043163,13
4375,1800025551,13
4375,1800099342,13
4375,1800228066,13
4376,1802814933,13
4376,1800223031,13
4376,1800021290,13
4376,1800340322,13
4376,1800026459,13
4377,1800096804,13
4377,1800025993,13
4377,1808505589,13
4377,1800130925,13
4377,1800020296,13
4378,1800019191,13
4378,1800205324,13
4378,1800251174,13
4378,1800245829,13
4378,1807761085,13
4379,1800350475,13
4379,1800245829,13
4379,1800107656,13
4379,1800228066,13
4379,1800025371,13
4380,1800182364,13
4380,1800070006,13
4380,1800223031,13
4380,1802832670,13
4380,1808415451,13
4381,1800019304,13
4381,1800353825,13
4381,1800037921,13
4381,1800353749,13
4381,1800137971,13
4382,1807565371,13
4382,1800020715,13
4382,1800030336,13
4382,1804749968,13
4382,1800018999,13
4383,1800340649,13
4383,1800024255,13
4383,1802761041,13
4383,1800228066,13
4383,1800070006,13
4384,1800233344,13
4384,1800183448,13
4384,1800112611,13
4384,1808405164,13
4384,1800353825,13
4385,1800018632,13
4385,1807426890,13
4385,1807816315,13
4385,1807800000,13
4385,1800099342,13
4386,1800161887,13
4386,1804383744,13
4386,1800182293,13
4386,1804364753,13
4386,1808396403,13
4387,1800065515,13
4387,1808404878,13
4387,1800172587,13
4387,1800021677,13
4387,1800223031,13
4388,1800019151,13
4388,1800228066,13
4388,1807793661,13
4388,1800025366,13
4388,1800025345,13
4389,1800066510,13
4389,1807839283,13
4389,1807858520,13
4389,1808410814,13
4389,1800044583,13
4390,1800181940,13
4390,1800019337,13
4390,1800350475,13
4390,1800025462,13
4390,1808473714,13
4391,1800043163,13
4391,1800025371,13
4391,1808472690,13
4391,1800023786,13
4391,1800228066,13
4392,1800024398,13
4392,1800182364,13
4392,1808411996,13
4392,1804383744,13
4392,1800340322,13
4393,1800025223,13
4393,1802814933,13
4393,1800294557,13
4393,1800103151,13
4393,1804383678,13
4394,1808410707,13
4394,1800187398,13
4394,1800071965,13
4394,1800194750,13
4394,1800229641,13
4395,1800353477,13
4395,1808506352,13
4395,1800057265,13
4395,1800018964,13
4395,1804170974,13
4396,1800018999,13
4396,1803470438,13
4396,1800064784,13
4396,1807812170,13
4396,1800125964,13
4397,1804861092,13
4397,1800055909,13
4397,1800235955,13
4397,1800018964,13
4397,1800233344,13
4398,1800103151,13
4398,1800133713,13
4398,1800340322,13
4398,1800168210,13
4398,1808415451,13
4399,1800060889,13
4399,1808429530,13
4399,1807211778,13
4399,1800022096,13
4399,1800020507,13
4400,1800137971,13
4400,1800022106,13
4400,1800290305,13
4400,1800197968,13
4400,1800108522,13
4401,1808491635,13
4401,1802814933,13
4401,1800223031,13
4401,1804090611,13
4401,1807426893,13
4402,1807565371,13
4402,1800026398,13
4402,1808482853,13
4402,1808465878,13
4402,1808439335,13
4403,1800233344,13
4403,1808411901,13
4403,1800367884,13
4403,1800020867,13
4403,1808435941,13
4404,1803248906,13
4404,1808402790,13
4404,1807437044,13
4404,1800182293,13
4404,1800108522,13
4405,1800112611,13
4405,1800128578,13
4405,1800022229,13
4405,1800022106,13
4405,1800228066,13
4406,1802814933,13
4406,1800322020,13
4406,1804094938,13
4406,1800201352,13
4406,1800244920,13
4407,1800037921,13
4407,1804383564,13
4407,1800350475,13
4407,1800182038,13
4407,1807761085,13
4408,1800025371,13
4408,1808404878,13
4408,1800228066,13
4408,1800022089,13
4408,1800022106,13
4409,1800072614,13
4409,1800057265,13
4409,1800182293,13
4409,1800103151,13
4409,1800128578,13
4410,1800350475,13
4410,1800022229,13
4410,1800245829,13
4410,1800022106,13
4410,1800228066,13
4411,1800043163,13
4411,1800020522,13
4411,1800018964,13
4411,1800022089,13
4411,1800109653,13
4412,1800019218,13
4412,1807776039,13
4412,1804329632,13
4412,1808406642,13
4412,1800025371,13
4413,1800109559,13
4413,1800120902,13
4413,1800340322,13
4413,1807761085,13
4413,1800026459,13
4414,1802821120,13
4414,1800367822,13
4414,1800161524,13
4414,1800074038,13
4414,1800030906,13
4415,1800022229,13
4415,1800025371,13
4415,1807793661,13
4415,1800421139,13
4415,1800022106,13
4416,1800019297,13
4416,1800229750,13
4416,1800365183,13
4416,1804749968,13
4416,1800018964,13
4417,1800182038,13
4417,1800352367,13
4417,1800020928,13
4417,1800099328,13
4417,1804133346,13
4418,1807834462,13
4418,1802814933,13
4418,1800026582,13
4418,1800245898,13
4418,1800018914,13
4419,1800020102,13
4419,1800444902,13
4419,1800071079,13
4419,1807426893,13
4419,1800120902,13
4420,1800103151,13
4420,1808405308,13
4420,1808405164,13
4420,1800125435,13
4420,1800025366,13
4421,1804030622,13
4421,1800182293,13
4421,1800223031,13
4421,1800090455,13
4421,1800350475,13
4422,1800252092,13
4422,1800114635,13
4422,1800216534,13
4422,1800245898,13
4422,1803248906,13
4423,1800235955,13
4423,1800020102,13
4423,1800222974,13
4423,1800021319,13
4423,1802761117,13
4424,1807863382,13
4424,1804383678,13
4424,1800025223,13
4424,1800064784,13
4424,1800182038,13
4425,1800265209,13
4425,1800118781,13
4425,1800048705,13
4425,1800019218,13
4425,1800194750,13
4426,1800019201,13
4426,1803453994,13
4426,1800229750,13
4426,1800024594,13
4426,1800228066,13
4427,1800040961,13
4427,1807485009,13
4427,1800103151,13
4427,1800318700,13
4427,1800071790,13
4428,1800064784,13
4428,1807812168,13
4428,1800103039,13
4428,1800057086,13
4428,1800026459,13
4429,1800067581,13
4429,1800112611,13
4429,1800128578,13
4429,1800228066,13
4429,1800020522,13
4430,1807743675,13
4430,1800182364,13
4430,1802814933,13
4430,1800223031,13
4430,1800350475,13
4431,1800072614,13
4431,1805535161,13
4431,1800023863,13
4431,1804329632,13
4431,1800019431,13
4432,1800139746,13
4432,1800182038,13
4432,1800054624,13
4432,1808415480,13
4432,1800019695,13
4433,1807455542,13
4433,1800223031,13
4433,1802814933,13
4433,1800182038,13
4433,1800245898,13
4434,1800037921,13
4434,1800201702,13
4434,1800109559,13
4434,1800341717,13
4434,1800136933,13
4435,1804861092,13
4435,1804398726,13
4435,1800179562,13
4435,1808476524,13
4435,1800264356,13
4436,1800024141,13
4436,1800025551,13
4436,1800128578,13
4436,1800022145,13
4436,1808405164,13
4437,1800020507,13
4437,1800228066,13
4437,1800099342,13
4437,1808446833,13
4437,1800022106,13
4438,1802834401,13
4438,1800043163,13
4438,1800025371,13
4438,1800022089,13
4438,1800228066,13
4439,1800353571,13
4439,1800228066,13
4439,1800099342,13
4439,1802821765,13
4439,1800022106,13
4440,1807530862,13
4440,1800057086,13
4440,1800228066,13
4440,1800021339,13
4440,1804383671,13
4441,1800090455,13
4441,1800057265,13
4441,1804383744,13
4441,1800021319,13
4441,1800102975,13
4442,1800340322,13
4442,1800228066,13
4442,1808404010,13
4442,1800363151,13
4442,1804383585,13
4443,1800252092,13
4443,1807565371,13
4443,1800195659,13
4443,1800021677,13
4443,1800353550,13
4444,1800223031,13
4444,1800020102,13
4444,1800054624,13
4444,1800021319,13
4444,1807426890,13
4445,1800070872,13
4445,1800195659,13
4445,1800420000,13
4445,1800205324,13
4445,1800233344,13
4446,1804861092,13
4446,1800026699,13
4446,1807743675,13
4446,1800223031,13
4446,1800182038,13
4447,1800121070,13
4447,1800018999,13
4447,1804383744,13
4447,1807592178,13
4447,1807645166,13
4448,1808419749,13
4448,1800098312,13
4448,1800116994,13
4448,1800020345,13
4448,1800261144,13
4449,1803470400,13
4449,1807426893,13
4449,1800228066,13
4449,1800057086,13
4449,1800021339,13
4450,1800242917,13
4450,1804383571,13
4450,1800353825,13
4450,1800025366,13
4450,1804329632,13
4451,1808409320,13
4451,1800106616,13
4451,1800103151,13
4451,1800179562,13
4451,1808482851,13
4452,1800020715,13
4452,1800137971,13
4452,1808405250,13
4452,1800353545,13
4452,1800022106,13
4453,1800317443,13
4453,1800268955,13
4453,1800228066,13
4453,1807579301,13
4453,1800223031,13
4454,1800340649,13
4454,1800139083,13
4454,1800182364,13
4454,1800018964,13
4454,1800223031,13
4455,1800228066,13
4455,1800120902,13
4455,1800245898,13
4455,1800072405,13
4455,1802761123,13
4456,1808404439,13
4456,1804861086,13
4456,1808409320,13
4456,1800340649,13
4456,1800223031,13
4457,1808411888,13
4457,1800024141,13
4457,1800021290,13
4457,1804383744,13
4457,1800223031,13
4458,1800022106,13
4458,1800095415,13
4458,1800205324,13
4458,1800182364,13
4458,1800182038,13
4459,1800019116,13
4459,1800019267,13
4459,1807745508,13
4459,1800022089,13
4459,1800112816,13
4460,1800071079,13
4460,1800223031,13
4460,1802814933,13
4460,1800026205,12.666667
4460,1800233344,12.5
4461,1807463608,13
4461,1807565371,13
4461,1800024275,13
4461,1800340322,13
4461,1800361191,13
4462,1804408964,13
4462,1800205324,13
4462,1800350702,13
4462,1800233344,12.764706
4462,1800018964,12.705882
4463,1800018810,13
4463,1800233344,13
4463,1800197968,13
4463,1800022089,13
4463,1800059423,13
4464,1800182364,13
4464,1800183637,13
4464,1800205324,13
4464,1800028321,13
4464,1800122300,13
4465,1800024141,13
4465,1800019218,13
4465,1803453994,13
4465,1800353825,13
4465,1807776067,13
4466,1800300930,13
4466,1800022089,13
4466,1800103151,13
4466,1808418956,13
4466,1804861092,13
4467,1804329632,13
4467,1800025551,13
4467,1800350475,13
4467,1800227659,13
4467,1800022106,13
4468,1804383671,13
4468,1808439408,13
4468,1800028321,13
4468,1800074038,13
4468,1802834401,13
4469,1800420000,13
4469,1800074038,13
4469,1800019665,13
4469,1800025551,13
4469,1802834401,13
4470,1800070046,13
4470,1800070006,13
4470,1800223031,13
4470,1807579301,13
4470,1807645166,13
4471,1800179562,13
4471,1800116994,13
4471,1800362940,13
4471,1800198675,13
4471,1802814933,13
4472,1800024141,13
4472,1802814933,13
4472,1802835288,13
4472,1800026582,13
4472,1800340322,13
4473,1800072405,13
4473,1800025366,13
4473,1804133346,13
4473,1800020507,13
4473,1800228066,13
4474,1800071079,13
4474,1800103151,13
4474,1800112611,13
4474,1800018938,13
4474,1800059423,13
4475,1800019201,13
4475,1800233344,13
4475,1808409321,13
4475,1800223031,13
4475,1800113164,13
4476,1808439536,13
4476,1807743429,13
4476,1808396034,13
4476,1805540029,13
4476,1800071079,13
4477,1802814933,13
4477,1800112611,13
4477,1800125435,13
4477,1800019267,13
4477,1807565371,13
4478,1808491635,13
4478,1800353825,13
4478,1800019337,13
4478,1800444902,13
4478,1800064784,13
4479,1800057265,13
4479,1800070006,13
4479,1800223031,13
4479,1800228066,13
4479,1804383575,13
4480,1808406642,13
4480,1800223031,13
4480,1800025551,13
4480,1800245829,13
4480,1800020102,13
4481,1800150158,13
4481,1804476721,13
4481,1800024464,13
4481,1800552752,13
4481,1800205324,13
4482,1800112664,13
4482,1800112611,13
4482,1800067581,13
4482,1800099342,13
4482,1800105827,13
4483,1808509536,13
4483,1800103151,13
4483,1800139157,13
4483,1800353545,13
4483,1800064784,13
4484,1800022145,13
4484,1800022096,13
4484,1800228066,13
4484,1800022106,13
4484,1800099342,13
4485,1808439335,13
4485,1807426890,13
4485,1800035416,13
4485,1807815980,13
4485,1800018999,13
4486,1800025366,13
4486,1800052183,13
4486,1800353571,13
4486,1800022089,13
4486,1802814933,13
4487,1800361191,13
4487,1800025838,13
4487,1800253182,13
4487,1800244920,13
4487,1802814933,13
4488,1803453994,13
4488,1800022089,13
4488,1800043163,13
4488,1800025371,13
4488,1800022145,13
4489,1800020981,13
4489,1804383744,13
4489,1800071079,13
4489,1800182364,13
4489,1804476879,13
4490,1800073239,13
4490,1800099342,13
4490,1800114388,13
4490,1804383582,13
4490,1800169436,13
4491,1808404300,13
4491,1800184387,13
4491,1800235870,13
4491,1800223031,13
4491,1800287500,13
4492,1800026053,13
4492,1800019695,13
4492,1800367822,13
4492,1800256439,13
4492,1800223031,13
4493,1800114768,13
4493,1800134855,13
4493,1800068492,13
4493,1800030906,13
4493,1800350475,13
4494,1800361191,13
4494,1800074038,13
4494,1800103151,13
4494,1804707629,13
4494,1800062915,13
4495,1800043163,13
4495,1804770389,13
4495,1800022229,13
4495,1800022106,13
4495,1804713420,13
4496,1800282126,13
4496,1800019304,13
4496,1800082897,13
4496,1800350475,13
